energy_100g,proteins_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,sodium_100g,fiber_100g,kcal,category
79.0,0.0,0.0,0.0,4.7,4.5,0.0,0.0,18.881453154875715,1
184.0,0.0,0.0,0.0,10.9,10.9,0.015748031496063,0.0,43.977055449330784,1
204.0,0.8,0.0,0.0,10.0,10.0,0.0,0.7,48.75717017208413,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0039370078740157,0.0,0.0,1
126.0,0.0,0.0,0.0,7.0,6.9,0.0,0.0,30.11472275334608,1
126.0,0.0,0.0,0.0,7.0,6.9,0.0039370078740157,0.0,30.11472275334608,1
121.0,0.0,0.0,0.0,7.0,7.0,0.0118110236220472,0.0,28.91969407265774,1
510.0,0.0,0.0,0.0,7.0,7.0,0.0118110236220472,0.0,121.89292543021033,1
121.0,0.0,0.0,0.0,7.0,7.0,0.0118110236220472,0.0,28.91969407265774,1
79.0,0.0,0.0,0.0,4.6,4.5,0.0078740157480315,0.0,18.881453154875715,1
25.0,0.1,0.0,0.0,0.1,0.0,0.0393700787401575,0.0,5.975143403441682,1
79.0,0.0,0.0,0.0,4.7,4.5,0.0078740157480315,0.0,18.881453154875715,1
121.0,0.0,0.0,0.0,7.0,7.0,0.0118110236220472,0.0,28.91969407265774,1
201.0,0.8,0.0,0.0,10.0,10.0,0.0,0.7,48.040152963671126,1
201.0,0.8,0.0,0.0,10.0,10.0,0.0,0.4,48.040152963671126,1
201.0,0.8,0.0,0.0,10.0,10.0,0.0,0.4,48.040152963671126,1
63.0,0.0,0.0,0.0,3.7,3.5,0.0,0.0,15.05736137667304,1
59.0,0.5,0.5,0.1,3.0,3.0,0.0039370078740157,0.0,14.10133843212237,1
79.0,0.0,0.0,0.0,4.5,4.4,0.015748031496063,0.0,18.881453154875715,1
121.0,0.0,0.0,0.0,7.0,7.0,0.0118110236220472,0.0,28.91969407265774,1
1772.0,11.0,9.1,2.0,72.0,13.0,0.511811023622047,3.0,423.51816443594646,2
1423.0,0.0,5.0,5.0,68.0,59.0,0.78740157480315,4.0,340.10516252390056,1
218.0,0.5,0.5,0.1,11.6,11.6,0.0,0.0,52.10325047801147,1
184.0,0.5,0.2,0.1,10.5,10.0,0.0,0.5,43.977055449330784,1
155.0,0.6,0.0,0.0,8.0,7.4,0.0,0.0,37.04588910133843,1
205.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,48.996175908221794,1
280.0,0.1,0.1,0.0,16.0,16.0,0.0,0.2,66.92160611854685,1
96.0,0.6,0.2,0.0,4.6,4.3,0.118110236220472,0.3,22.94455066921606,1
209.0,0.5,0.5,0.1,12.6,11.1,0.0039370078740157,0.0,49.95219885277246,1
1700.0,2.8,7.2,3.6,81.3,66.7,0.1,0.3,406.3097514340344,2
1715.0,1.3,7.3,3.7,82.8,68.5,0.0,0.0,409.8948374760994,2
21.0,5.0,5.0,5.0,5.0,5.0,1.96850393700787,5.0,5.019120458891013,1
1961.0,8.1,25.8,12.9,50.1,32.8,0.303149566929134,2.3,468.6902485659656,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
176.0,0.5,0.0,0.0,10.0,10.0,0.0,0.0,42.06500956022944,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
682.0,20.0,9.0,2.9,0.5,0.5,0.826771653543307,0.0,163.0019120458891,2
479.0,21.0,3.0,0.9,0.4,0.4,0.925196850393701,0.5,114.48374760994264,2
280.0,1.38,3.4,0.68,7.7,0.7,0.0866141732283465,0.28,66.92160611854685,1D
63.0,0.6,0.1,0.0,2.7,2.7,0.105511811023622,0.5,15.05736137667304,1
117.0,0.4,0.1,0.0,6.5,1.75,0.0,0.4,27.963671128107073,1
397.0,3.5,2.7,1.6,14.0,13.0,0.031496062992126,0.0,94.88527724665391,2D
2314.091,7.45,32.97,20.159,56.375,55.259,0.0862204724409449,1.145,553.0810229445506,2
117.0,0.4,0.0,0.0,6.5,1.75,0.0,0.0,27.963671128107073,1
1898.0,11.2,26.4,9.5,40.6,30.6,0.0551181102362205,5.2,453.63288718929255,2
192.0,3.2,1.6,1.0,4.8,4.8,0.0393700787401575,0.0,45.88910133843212,1D
247.0,3.3,1.5,0.9,7.6,7.6,0.0393700787401575,1.0,59.03441682600382,1D
259.0,1.7,3.0,1.2,7.1,3.3,0.0,0.0,61.90248565965583,1D
0.0,0.0,0.0,0.0,0.0,0.0,0.0118110236220472,0.0,0.0,1
510.0,4.8,28.0,18.0,55.0,52.0,0.0039370078740157,7.1,121.89292543021033,2
1365.0,7.9,0.1,0.1,71.6,54.9,0.01,0.2,326.24282982791584,1
1405.0,4.9,0.1,0.1,76.0,63.9,0.09,0.1,335.80305927342255,1
2230.0,5.8,30.0,19.0,59.0,58.5,0.110236220472441,1.8,532.982791586998,2
1665.0,0.1,0.1,0.02,98.0,74.0,0.0,0.0,397.944550669216,2
2120.0,4.8,28.0,18.0,55.0,52.0,0.0039370078740157,7.1,506.69216061185466,2
1640.0,1.1,4.8,4.7,84.2,56.8,0.06,0.1,391.96940726577435,2
1380.0,5.4,0.2,0.2,74.3,66.0,0.03,0.0,329.82791586998087,1
1485.0,7.8,7.7,0.0,72.6,68.6,0.0,11.5,354.9235181644359,1
1410.0,5.3,0.0,0.0,76.3,59.9,0.09,0.0,336.9980879541109,1
1360.0,7.9,0.1,0.1,71.8,55.1,0.01,0.2,325.0478011472275,1
1700.0,2.8,7.2,3.6,81.3,66.7,0.1,0.1,406.3097514340344,2
186.0,0.0,0.0,0.0,10.9,10.9,0.01,0.0,44.45506692160612,1
186.0,0.0,0.0,0.0,10.9,10.9,0.0039370078740157,0.0,44.45506692160612,1
186.0,0.0,0.0,0.0,10.9,10.9,0.01,0.0,44.45506692160612,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0039370078740157,0.0,0.0,1
4.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.9560229445506692,1
1674.0,20.0,7.4,0.6,22.0,5.5,0.062992125984252,6.0,400.09560229445503,1
1777.0,4.8,21.0,7.6,55.0,29.0,0.393700787401575,1.3,424.7131931166348,2
289.0,1.6,3.6,1.6,7.5,6.1,0.0196850393700787,0.38,69.07265774378585,1D
1142.0,1.5,3.0,1.2,7.7,5.6,0.0236220472440945,0.4,272.944550669216,1D
289.0,1.6,3.6,1.6,7.5,6.1,0.0196850393700787,0.38,69.07265774378585,1D
155.0,0.5,0.0,0.0,9.0,9.0,0.0,0.0,37.04588910133843,1
0.0,0.5,0.0,0.0,0.5,0.5,0.0039370078740157,0.0,0.0,1
100.0,0.5,0.0,0.0,6.0,4.3,0.0039370078740157,0.0,23.900573613766728,1
343.0,0.1,0.0,0.0,4.8,4.6,0.0196850393700787,0.0,81.97896749521988,1
100.0,0.5,0.0,0.0,6.0,4.3,0.0,0.0,23.900573613766728,1
4.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.9560229445506692,1
0.0,0.05,0.1,0.0,0.2,0.05,0.0196850393700787,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1406.0,0.1,0.1,0.1,84.0,84.0,0.0039370078740157,0.0,336.0420650095602,1
209.0,0.0,0.0,0.0,12.0,10.5,0.0,0.0,49.95219885277246,1
105.0,0.0,0.0,0.0,6.2,4.9,0.0,0.0,25.095602294455066,1
243.0,0.4,0.1,0.0,12.9,12.9,0.0047244094488189,0.5,58.07839388145315,1
377.0,1.0,0.0,0.0,19.0,19.0,0.0,0.0,90.10516252390057,1
213.0,0.6,0.13,0.03,11.7,11.7,0.0024803149606299,0.0,50.90822179732314,1
213.0,0.6,0.5,0.1,11.6,10.0,0.0,1.8,50.90822179732314,1
234.0,0.6,0.2,0.0,13.0,12.0,0.0,2.4,55.927342256214146,1
251.0,0.4,0.2,0.0,14.1,12.0,0.0,2.2,59.99043977055449,1
251.0,0.6,0.4,0.0,11.6,10.0,0.0,1.8,59.99043977055449,1
218.0,0.8,0.2,0.0,11.9,11.5,0.0,1.5,52.10325047801147,1
2119.0,5.8,25.4,13.6,62.1,33.9,0.15748031496063,0.0,506.453154875717,2
218.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,52.10325047801147,1
1002.1,0.7,0.1,0.0,55.7,55.7,0.0,3.2,239.5076481835564,3
971.8,0.4,0.1,0.0,55.7,55.7,0.0,0.9,232.26577437858506,3
197.0,0.6,0.1,0.1,11.0,9.5,0.0039370078740157,0.6,47.08413001912046,1
96.0,0.0,0.0,0.0,5.7,5.5,0.0196850393700787,0.0,22.94455066921606,1
1623.0,7.9,2.7,1.2,79.0,31.0,0.2,5.7,387.90630975143404,2
197.0,0.1,11.0,11.0,0.1,0.1,0.0590551181102362,0.01,47.08413001912046,1
197.0,0.2,0.1,0.1,11.0,10.9,0.01,0.1,47.08413001912046,1
111.0,0.0,0.0,0.0,6.5,6.5,0.01,0.0,26.52963671128107,1
848.0,2.5,10.0,5.5,25.0,24.0,0.0394,0.7,202.67686424474186,2D
1832.0,5.5,24.0,18.0,50.0,32.0,0.12992125984252,1.7,437.85850860420646,2
1767.0,6.2,21.0,15.0,52.0,33.0,0.137795275590551,2.1,422.32313575525814,2
2176.0,6.6,30.0,18.0,51.0,48.0,0.0,9.7,520.076481835564,2
1543.0,13.0,2.0,0.3,72.0,2.0,0.0,3.0,368.7858508604206,2
2005.0,6.0,20.0,12.0,67.0,31.0,0.23,3.0,479.2065009560229,2
2070.0,6.4,23.0,14.0,64.0,38.0,0.291338582677165,2.8,494.7418738049713,2
2159.0,4.0,28.0,3.5,60.0,4.5,0.551181102362205,3.8,516.0133843212237,2
2232.0,6.5,32.0,20.0,53.0,28.0,0.385826771653543,4.5,533.4608030592734,2
2139.0,4.5,28.0,2.5,59.0,5.0,0.59,4.0,511.2332695984703,2
2315.0,6.8,34.0,21.0,55.0,53.0,0.102362204724409,1.2,553.2982791586998,2
1680.0,8.4,5.2,0.9,76.0,27.0,0.169291338582677,6.6,401.52963671128106,2
2102.0,4.5,27.0,2.5,59.0,4.5,0.511811023622047,4.0,502.39005736137665,2
167.0,0.7,0.0,0.0,9.0,9.0,0.0039370078740157,0.6,39.913957934990435,1
1055.0,0.7,0.0,0.0,60.0,60.0,0.0,2.4,252.151051625239,3
310.0,4.1,0.5,0.0,11.0,3.6,0.3,4.4,74.09177820267686,2
116.0,1.3,0.4,0.1,3.2,0.8,0.3,3.1,27.724665391969406,2
956.0,0.0,0.0,0.0,95.5,0.2,0.0,0.0,228.48948374760994,2
331.0,5.6,0.9,0.2,11.9,4.1,0.27,6.3,79.11089866156787,2
100.0,1.4,0.0,0.0,2.8,0.9,0.275590551181102,3.1,23.900573613766728,2
111.0,1.6,0.0,0.0,3.1,1.0,0.248031496062992,2.9,26.52963671128107,2
1633.0,5.4,7.3,3.1,73.1,30.7,0.14,3.6,390.2963671128107,2
1616.0,6.5,1.0,0.5,85.0,24.0,0.590551181102362,2.7,386.2332695984704,2
1627.0,9.7,2.1,0.8,79.0,25.0,0.196850393700787,5.8,388.86233269598466,2
381.0,5.6,0.9,0.2,11.9,4.1,0.27,6.3,91.06118546845124,2
107.0,0.6,0.0,0.0,5.3,0.8,0.236220472440945,0.8,25.5736137667304,1
110.0,0.6,0.52,0.4,4.4,1.0,0.25,1.0,26.2906309751434,2
141.0,0.5,1.3,0.5,4.5,1.3,0.240157480314961,0.9,33.69980879541109,1
1610.0,3.0,10.0,6.0,69.0,52.0,0.05,2.0,384.79923518164435,2
2047.0,6.3,22.0,13.0,65.0,38.0,0.19,2.6,489.24474187380497,2
2140.0,6.2,27.0,14.0,60.0,37.0,0.15748031496063,3.0,511.472275334608,2
2280.0,8.0,33.0,17.0,53.0,52.0,0.094488188976378,2.7,544.9330783938815,2
1073.0,7.6,2.1,0.3,50.0,3.4,0.511811023622047,2.8,256.453154875717,2
2192.0,5.9,34.0,2.8,47.0,0.6,0.511811023622047,4.5,523.9005736137667,2
2273.0,5.6,34.0,3.1,52.0,0.6,0.551181102362205,4.5,543.2600382409178,2
619.0,7.2,12.0,0.8,3.2,2.7,2.55905511811024,2.1,147.94455066921606,3
1627.0,5.5,5.8,0.6,76.0,30.0,0.0196850393700787,3.8,388.86233269598466,2
272.0,0.5,0.5,0.0,16.0,12.0,0.0,0.6,65.0095602294455,1
280.0,0.5,0.5,0.0,16.0,14.0,0.0118110236220472,0.5,66.92160611854685,1
94.0,1.6,0.2,0.0,2.2,1.0,0.37007874015748,2.8,22.466539196940726,2
402.0,1.5,0.0,0.0,21.0,19.0,0.905511811023622,0.8,96.08030592734225,3
127.0,0.5,0.9,0.2,4.3,1.1,0.25,1.5,30.353728489483746,1
142.0,0.5,1.9,0.4,2.9,2.3,0.22,1.7,33.93881453154876,1
2265.0,6.1,34.0,3.1,51.0,2.0,0.551,4.5,541.3479923518164,2
1042.0,7.6,2.5,0.3,47.0,7.5,0.433070866141732,2.5,249.04397705544932,2
2394.0,12.0,41.0,18.0,39.0,14.0,0.905511811023622,1.9,572.1797323135755,2
452.0,1.5,0.0,0.0,24.0,21.0,0.905511811023622,1.4,108.03059273422562,3
1756.0,5.7,12.6,7.2,68.2,28.3,0.11,4.2,419.6940726577438,2
1807.0,9.6,14.8,5.1,61.8,28.2,0.0905511811023622,5.7,431.8833652007648,2
379.0,1.6,0.3,0.1,20.0,9.1,0.984251968503937,0.5,90.5831739961759,3
145.0,1.6,0.0,0.0,5.9,0.7,0.252,1.7,34.655831739961755,2
236.0,2.6,2.0,0.5,6.2,1.1,0.25,1.5,56.40535372848948,2
80.0,0.7,1.0,0.1,1.4,1.1,0.24,0.9,19.120458891013385,1
126.0,0.467,0.9,0.2,4.33,1.1,0.249,1.5,30.11472275334608,1
2274.0,7.1,36.0,22.0,44.0,41.0,0.0078740157480315,9.1,543.4990439770554,2
1538.0,12.0,1.5,0.3,74.0,3.0,0.0,2.5,367.5908221797323,2
531.0,7.6,4.9,1.5,12.0,1.4,0.4,2.0,126.91204588910134,2
2015.0,6.9,22.0,12.0,68.0,32.0,0.196850393700787,2.2,481.5965583173996,2
148.0,0.6,1.8,1.2,3.6,0.6,0.248031496062992,1.3,35.37284894837476,1
2118.0,5.2,26.0,14.0,61.0,41.0,0.248031496062992,3.8,506.2141491395793,2
509.0,1.1,0.2,0.1,26.0,26.0,0.9,1.3,121.65391969407266,3
1762.0,7.5,13.0,7.3,63.0,26.0,0.031496062992126,8.0,421.12810707456975,2
1855.0,8.3,15.0,5.9,64.0,22.0,0.0196850393700787,9.3,443.35564053537286,2
1397.0,9.0,3.2,0.5,60.0,1.8,0.0039370078740157,14.0,333.8910133843212,2
100.0,0.0,0.0,0.0,5.8,5.6,0.0196850393700787,0.0,23.900573613766728,1
3067.0,1.3,81.0,6.5,0.5,0.0,0.433070866141732,0.0,733.0305927342256,3
217.0,2.6,0.3,0.0,7.5,3.3,0.2,4.3,51.864244741873804,2
1458.0,12.0,2.0,0.5,68.0,3.5,0.0118110236220472,3.0,348.47036328871894,2
1458.0,12.0,2.0,0.5,68.0,3.5,0.0118110236220472,3.0,348.47036328871894,2
1458.0,12.0,2.0,0.5,68.0,3.5,0.0118110236220472,3.0,348.47036328871894,2
2032.0,12.0,22.0,15.0,58.0,3.0,0.748031496062992,3.5,485.65965583173994,2
703.0,19.0,9.8,1.5,0.6,0.0,1.18110236220472,1.0,168.0210325047801,2
880.0,10.0,6.3,0.6,27.0,3.6,0.511811023622047,2.2,210.3250478011472,2
790.0,9.9,4.8,0.5,25.0,2.6,0.52,3.2,188.81453154875717,2
941.0,10.0,8.8,1.0,25.0,3.5,0.590551181102362,3.8,224.90439770554494,2
105.0,0.0,0.0,0.0,6.1,6.1,0.0,0.0,25.095602294455066,1
834.0,8.5,5.9,0.6,26.0,3.0,0.393700787401575,3.6,199.33078393881453,2
1019.0,0.8,0.0,0.0,57.0,57.0,0.0,3.7,243.54684512428298,3
8.0,0.0,0.0,0.0,0.0,0.0,0.0039370078740157,0.0,1.9120458891013383,1
1976.0,9.7,20.0,7.1,61.0,19.0,0.141732283464567,6.1,472.27533460803056,2
1570.0,12.0,1.2,0.7,76.1,22.9,0.393700787401575,3.5,375.23900573613764,2
1668.0,7.4,5.5,3.8,76.0,22.0,0.248031496062992,6.3,398.66156787762907,2
1653.0,7.4,5.5,3.8,76.0,22.0,0.248031496062992,6.3,395.07648183556404,2
1697.0,7.4,5.8,3.3,77.0,23.0,0.255905511811024,5.3,405.5927342256214,2
1697.0,7.4,5.8,3.3,77.0,23.0,0.255905511811024,5.3,405.5927342256214,2
1146.0,8.0,4.0,0.6,50.0,7.2,0.433070866141732,3.0,273.9005736137667,2
1594.0,8.6,6.4,3.8,67.0,24.0,0.433070866141732,8.8,380.9751434034417,2
170.0,0.8,1.7,1.3,5.0,2.1,0.248031496062992,1.1,40.63097514340344,2
1997.0,5.7,19.0,7.2,69.0,30.0,0.4,3.0,477.2944550669216,2
1988.0,5.9,19.0,7.1,68.0,31.0,0.35,3.6,475.1434034416826,2
2210.0,13.0,30.0,16.0,50.0,1.3,1.22047244094488,3.2,528.2026768642447,2
2334.0,15.0,37.0,19.0,41.0,1.6,0.826771653543307,4.5,557.8393881453154,2
1645.0,8.3,2.6,0.9,80.0,31.0,0.161417322834646,6.0,393.1644359464627,2
1891.0,5.9,21.0,2.0,59.0,29.0,0.122047244094488,1.8,451.9598470363289,2
2190.0,5.9,34.0,2.8,47.0,0.6,0.511811023622047,4.5,523.4225621414914,2
2095.0,6.0,23.0,9.5,66.0,40.0,0.169291338582677,2.5,500.717017208413,2
1678.0,5.6,15.0,1.8,60.0,32.0,0.26,1.0,401.0516252390057,2
2163.0,6.2,31.8,19.9,47.5,44.0,0.03,9.6,516.9694072657744,2
787.0,0.5,19.3,6.1,3.8,0.2,0.5,0.0,188.09751434034416,3
190.0,1.3,1.3,0.2,6.1,5.5,0.307086614173228,2.0,45.411089866156786,2
2264.0,7.5,35.0,21.0,45.0,41.0,0.0,9.6,541.1089866156788,2
1952.0,5.2,21.0,13.0,63.0,32.0,0.267716535433071,2.0,466.5391969407266,2
1854.0,6.5,10.0,8.0,80.0,36.0,0.2,1.7,443.11663479923516,2
490.0,21.0,3.0,1.2,0.5,0.5,0.748031496062992,0.8,117.11281070745697,2
0.0,0.0,0.0,0.0,0.5,0.0,0.0118110236220472,0.0,0.0,1
0.0,0.0,0.0,0.0,0.5,0.0,0.0118110236220472,0.0,0.0,1
2040.0,6.5,20.0,13.0,69.0,27.0,0.38,2.1,487.5717017208413,2
1549.0,2.0,6.8,6.3,72.0,67.0,0.122047244094488,4.9,370.21988527724665,2
2168.0,14.0,29.0,5.5,49.0,6.5,0.590551181102362,2.7,518.1644359464627,2
2109.0,9.5,27.0,3.0,55.0,7.0,0.669,3.1,504.0630975143403,2
2148.0,10.0,29.0,3.0,53.0,7.0,0.591,2.8,513.3843212237093,2
2050.0,9.3,23.0,2.2,60.0,6.2,0.62992125984252,4.4,489.96175908221795,2
1909.0,13.0,18.0,10.0,59.0,7.3,0.94488188976378,3.2,456.2619502868069,2
486.0,19.1,3.8,1.4,1.2,0.9,0.77,0.0,116.1567877629063,2
727.0,20.0,10.0,4.0,1.0,0.7,0.7,0.0,173.75717017208413,2
137.0,1.0,0.7,0.1,4.9,2.3,0.255905511811024,1.4,32.74378585086042,2
2093.0,9.0,24.0,9.0,60.0,22.0,0.228346456692913,4.0,500.23900573613764,2
2277.0,10.0,33.0,18.0,51.0,41.0,0.137795275590551,2.7,544.2160611854684,2
2099.0,7.0,23.0,4.0,65.0,32.0,0.15,3.0,501.67304015296367,2
356.0,1.8,2.7,0.6,13.0,5.4,0.0236220472440945,0.5,85.08604206500955,1D
108.0,1.6,0.2,0.0,3.0,0.8,0.299212598425197,2.8,25.812619502868067,2
1552.0,8.4,1.5,0.2,78.0,16.0,0.393700787401575,6.0,370.93690248565963,2
1612.0,13.0,1.3,0.5,77.7,2.6,0.0039370078740157,2.9,385.2772466539197,2
1612.0,13.0,1.3,0.5,77.7,2.6,0.0039370078740157,2.9,385.2772466539197,2
201.0,7.6,0.0,0.0,3.9,3.5,0.0393700787401575,0.0,48.040152963671126,2D
2123.0,6.8,22.0,14.0,69.0,40.0,0.299212598425197,2.6,507.40917782026764,2
1655.0,15.7,10.3,3.5,53.4,2.2,0.9,12.4,395.5544933078394,2
2019.0,7.3,19.8,10.7,67.4,28.9,0.41,2.0,482.55258126195025,2
2102.0,5.7,22.0,13.0,69.0,46.0,0.15748031496063,2.3,502.39005736137665,2
853.0,12.0,6.1,1.4,24.0,2.7,0.511811023622047,2.1,203.8718929254302,2
185.0,0.6,2.1,0.3,5.3,2.0,0.252,0.9,44.21606118546845,1
650.0,20.0,8.0,3.5,0.8,0.8,0.8,0.0,155.35372848948373,2
502.0,20.0,4.0,1.3,0.8,0.8,0.75,0.0,119.98087954110898,2
439.0,6.3,22.0,9.6,53.0,25.0,0.393700787401575,2.4,104.92351816443595,2
147.0,1.1,1.1,0.8,4.6,1.5,0.251968503937008,1.2,35.13384321223709,2
155.0,1.1,1.0,0.4,5.2,1.8,0.24,1.4,37.04588910133843,1
180.0,0.5,0.5,0.5,10.0,10.0,0.0039370078740157,0.0,43.021032504780116,1
163.0,0.0,0.0,0.0,9.7,9.6,0.0,0.0,38.95793499043977,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1658.0,9.6,3.6,1.4,77.0,29.0,0.0944881889763779,6.6,396.27151051625236,2
109.0,0.5,0.5,0.1,6.1,6.1,0.0236220472440945,0.0,26.051625239005734,1
1845.0,8.3,14.9,7.2,65.0,28.3,0.311023622047244,5.9,440.96558317399615,2
90.0,1.7,0.0,0.0,1.8,1.0,0.287,2.4,21.510516252390058,2
1685.0,5.8,8.0,3.8,76.0,35.0,0.094488188976378,3.2,402.7246653919694,2
1561.0,5.8,3.2,0.6,79.0,34.0,0.133858267716535,3.1,373.08795411089864,2
1736.0,5.4,15.8,10.8,61.5,20.4,0.267716535433071,3.8,414.91395793499044,2
1629.0,6.2,9.9,4.7,67.8,22.5,0.177165354330709,4.7,389.34034416826,2
1580.0,4.8,6.24,1.92,72.0,29.8,0.133,2.88,377.62906309751435,2
1560.0,5.76,4.8,0.48,76.3,19.2,0.151,2.88,372.848948374761,2
1726.0,7.4,13.0,1.4,65.0,25.0,0.236220472440945,4.7,412.52390057361373,2
1688.0,6.7,9.9,5.4,69.0,31.0,0.216535433070866,4.8,403.4416826003824,2
2454.0,9.7,42.0,23.0,41.0,40.0,0.122047244094488,3.8,586.5200764818355,2
2183.0,6.4,29.0,18.0,56.0,44.0,0.0354330708661417,6.2,521.7495219885277,2
2080.0,4.61,27.2,17.1,55.3,43.8,0.0363,4.15,497.13193116634795,2
2162.0,11.0,29.0,19.0,53.0,1.3,1.22047244094488,1.4,516.7304015296367,2
2196.0,6.1,29.0,18.0,59.0,51.0,0.15748031496063,2.0,524.8565965583174,2
166.0,0.9,2.0,0.4,3.9,2.2,0.248031496062992,1.3,39.67495219885277,2
2068.0,8.3,23.0,2.1,62.0,7.4,0.748031496062992,3.2,494.26386233269596,2
1796.0,9.7,14.0,5.0,62.0,24.0,0.102362204724409,7.2,429.25430210325044,2
136.0,1.0,0.6,0.3,5.2,1.6,0.188976377952756,1.1,32.50478011472275,2
172.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,41.10898661567877,1
2183.0,4.6,28.0,2.1,62.0,5.8,0.47244094488189,4.1,521.7495219885277,2
2224.0,5.3,31.0,16.0,57.0,26.0,0.236220472440945,2.2,531.548757170172,2
2299.0,6.3,36.0,16.0,48.0,47.0,0.0078740157480315,5.5,549.4741873804971,2
2472.0,9.3,48.0,30.0,26.0,21.0,0.0,12.0,590.8221797323135,2
1958.0,4.0,20.0,12.0,66.0,62.0,0.0078740157480315,3.5,467.97323135755255,2
2231.0,6.0,32.0,20.0,52.0,49.0,0.0078740157480315,7.6,533.2217973231358,2
213.0,0.5,0.0,0.0,12.0,12.0,0.0,0.8,50.90822179732314,1
2161.0,4.5,28.0,3.2,60.0,5.0,0.62992125984252,3.5,516.491395793499,2
2218.0,7.0,30.0,17.0,57.0,57.0,0.078740157480315,2.5,530.1147227533461,2
2269.0,6.0,32.0,20.0,57.0,56.0,0.0590551181102362,2.0,542.3040152963671,2
109.0,0.5,0.5,0.0,6.1,6.1,0.0039370078740157,0.0,26.051625239005734,1
2046.0,6.7,22.0,12.0,64.0,29.0,0.232283464566929,3.7,489.00573613766727,2
2294.0,7.1,34.0,15.0,52.0,51.0,0.0905511811023622,3.5,548.2791586998088,2
1816.0,1.3,41.0,3.3,15.0,12.0,0.63,0.9,434.0344168260038,3
2270.0,5.5,34.0,17.0,53.0,51.0,0.031496062992126,3.1,542.5430210325047,2
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.063097514340344,1
1937.0,0.9,15.0,9.8,9.0,3.3,0.551181102362205,0.5,462.95411089866155,2
2042.0,6.3,22.0,13.0,65.0,38.0,0.188976377952756,2.8,488.0497131931166,2
1882.0,18.0,20.0,5.7,46.0,2.3,0.78740157480315,9.2,449.8087954110899,2
2050.0,8.2,21.0,12.0,66.0,33.0,0.228346456692913,2.3,489.96175908221795,2
2233.0,6.0,30.0,16.0,59.0,30.0,0.433070866141732,2.3,533.6998087954111,2
811.0,8.3,5.6,0.6,26.0,2.9,0.551181102362205,3.0,193.83365200764817,2
1924.0,8.0,16.0,6.5,68.0,23.0,0.393700787401575,6.0,459.84703632887187,2
2807.0,1.3,73.0,6.0,1.7,0.5,0.551181102362205,0.0,670.889101338432,3
2778.0,1.4,72.0,6.0,1.9,1.2,0.590551181102362,0.0,663.9579349904398,3
2067.0,7.5,19.0,12.0,72.0,35.0,0.393700787401575,1.5,494.0248565965583,2
1511.0,9.1,5.6,1.0,63.0,17.0,0.0078740157480315,9.6,361.1376673040153,2
1586.0,8.6,6.2,0.8,69.0,14.0,0.0196850393700787,4.0,379.0630975143403,2
1624.0,11.0,2.9,0.3,77.0,1.9,0.984251968503937,2.4,388.1453154875717,2
2100.0,5.7,24.0,15.0,65.0,25.0,0.31496062992126,1.8,501.9120458891013,2
375.0,1.1,0.0,0.0,20.0,17.0,0.78740157480315,1.6,89.62715105162523,3
1927.0,7.4,14.0,6.5,75.0,26.0,0.275590551181102,3.0,460.56405353728485,2
4.0,0.0,0.0,0.0,0.0,0.0,0.0118110236220472,0.0,0.9560229445506692,1
1293.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,309.0344168260038,1
2677.0,9.6,58.0,36.0,16.0,11.0,0.0118110236220472,12.0,639.8183556405354,2
146.0,0.0,0.0,0.0,8.7,8.7,0.0,0.0,34.894837476099426,1
2188.0,6.0,29.0,10.0,58.0,57.0,0.0511811023622047,3.4,522.944550669216,3
2180.0,6.64,30.1,17.8,52.4,49.0,0.0,9.79,521.0325047801147,2
172.0,0.5,0.0,0.0,9.6,8.6,0.0,0.5,41.10898661567877,1
226.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,54.01529636711281,1
188.0,0.5,0.0,0.0,10.0,9.4,0.0,0.5,44.93307839388145,1
155.0,0.0,0.0,0.0,8.8,7.9,0.0,0.0,37.04588910133843,1
1060.0,0.0,0.0,0.0,61.0,51.0,0.0118110236220472,1.5,253.34608030592733,3
1586.0,5.7,5.1,0.9,75.0,30.0,0.196850393700787,4.0,379.0630975143403,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1682.0,7.4,5.8,3.3,77.0,23.0,0.255905511811024,5.3,402.0076481835564,2
1582.0,7.9,1.4,0.6,81.0,16.0,0.31496062992126,5.2,378.1070745697897,2
117.0,1.0,1.0,1.0,7.0,6.2,0.393700787401575,1.0,27.963671128107073,1
